LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,TOTAL_BILL,TOTAL_PAYMENT,PAYMENT_BILL_RATIO,CREDIT_UTILIZATION,AVERAGE_PAYMENT,AVERAGE_BILL,MAX_PAYMENT_DELAY
50000,1,2,2,23,1,2,2,2,0,0,10131,10833,20583,19996,19879,18065,1000,10000,400,700,800,600,99487,13500,0.1356961211012494,0.20262,2250.0,16581.166666666668,2
170000,1,2,2,29,-2,-2,-2,-2,-2,-2,12159,10000,10000,10000,9983,15846,10000,10000,10000,9983,15863,10000,67988,65846,0.9684944401953286,0.07152352941176471,10974.333333333334,11331.333333333334,-2
20000,1,1,2,29,-1,-1,-1,-1,0,-1,1199,15586,344,2340,6702,339,15586,344,2340,4702,339,330,26510,23641,0.8917766880422482,0.05995,3940.1666666666665,4418.333333333333,0
50000,1,1,2,28,0,0,0,0,0,3,4999,5913,7315,9195,10624,10138,1000,1500,2000,1583,1100,0,48184,7183,0.14907438153743982,0.09998,1197.1666666666667,8030.666666666667,3
170000,2,2,2,27,0,0,0,0,0,0,19269,20313,20852,17560,17918,9100,1661,1200,351,358,182,0,105012,3752,0.03572924999047728,0.11334705882352941,625.3333333333334,17502.0,0
200000,1,1,2,34,1,2,0,0,0,0,197236,176192,93069,135668,132233,59875,8000,5000,55500,5000,5000,8500,794273,87000,0.10953412743477368,0.98618,14500.0,132378.83333333334,2
80000,2,2,1,23,1,2,3,2,0,0,9168,10522,10205,9898,10123,12034,1650,0,0,379,2091,1,61950,4121,0.06652138821630348,0.1146,686.8333333333334,10325.0,3
260000,2,1,1,60,1,-2,-1,-1,-1,-1,-1100,-1100,21400,0,969,869,0,22500,0,969,1000,0,21038,24469,1.16308584466204,-0.004230769230769231,4078.1666666666665,3506.3333333333335,1
140000,1,2,1,32,0,0,0,0,2,0,86627,78142,68336,64648,58319,55251,3455,3110,5000,0,2100,2602,411323,16267,0.039547995127916506,0.6187642857142858,2711.1666666666665,68553.83333333333,2
80000,1,1,2,25,0,0,0,0,0,0,42444,55744,43476,41087,41951,31826,30000,3000,6000,8000,2000,14000,256528,63000,0.24558722634566207,0.53055,10500.0,42754.666666666664,0
350000,1,1,2,41,1,-1,-1,-1,-1,-2,208,2906,1000,630,0,0,2906,1000,630,0,0,0,4744,4536,0.9561551433389545,0.0005942857142857143,756.0,790.6666666666666,1
280000,2,2,1,56,0,0,0,0,0,0,208775,182350,132257,101783,177145,169311,8042,6700,5137,100000,7000,6321,971621,133200,0.13709049104537674,0.745625,22200.0,161936.83333333334,0
30000,2,3,2,26,0,0,0,0,0,0,9014,10406,11427,11935,13084,14206,1700,1500,1000,1500,1500,1500,70072,8700,0.12415800890512615,0.30046666666666666,1450.0,11678.666666666666,0
140000,1,1,1,34,0,0,0,0,0,0,23944,28049,32073,43129,47086,48699,5000,5000,11885,5000,3000,5504,222980,35389,0.15870930128262625,0.17102857142857142,5898.166666666667,37163.333333333336,0
200000,2,1,2,37,0,0,0,0,0,0,105420,102870,89643,90938,92505,94031,4000,3250,3250,3500,3560,5000,575407,22560,0.03920703084946829,0.5271,3760.0,95901.16666666667,0
200000,2,3,2,30,0,0,0,0,0,0,196031,196143,189524,167163,146975,122324,7300,7108,7680,6200,5000,4500,1018160,37788,0.0371140095859197,0.980155,6298.0,169693.33333333334,0
210000,1,3,1,45,2,3,4,4,5,6,115785,122904,129847,137277,145533,154105,10478,10478,11078,11078,11678,10478,805451,65268,0.08103286233426987,0.5513571428571429,10878.0,134241.83333333334,6
50000,1,3,1,57,3,2,0,0,0,0,12854,12362,13447,13427,13711,14083,0,1600,500,500,600,600,79884,3800,0.047568975013769964,0.25708,633.3333333333334,13314.0,3
30000,1,1,2,41,2,2,2,2,2,0,24357,27453,26718,28168,27579,28321,3500,0,2200,0,1200,1250,162596,8150,0.05012423429850673,0.8119,1358.3333333333333,27099.333333333332,2
50000,1,2,2,27,2,-1,-1,-1,-1,2,390,390,780,216,1080,540,390,780,216,864,0,390,3396,2640,0.7773851590106007,0.0078,440.0,566.0,2
290000,1,3,1,47,-1,-1,-1,-1,0,-1,1234,396,396,792,396,423,396,396,792,0,423,369,3637,2376,0.6532856750068738,0.004255172413793104,396.0,606.1666666666666,0
250000,2,1,1,34,0,0,2,0,0,0,141223,156858,151841,152803,155997,160220,17994,0,5469,5656,6811,3920,918942,39850,0.043365087241632225,0.564892,6641.666666666667,153157.0,2
60000,2,2,1,46,0,0,0,0,0,0,21148,23803,24908,26034,26655,27756,3000,1500,1500,1000,1500,1500,150304,10000,0.06653182882691079,0.35246666666666665,1666.6666666666667,25050.666666666668,0
110000,2,1,2,27,0,0,0,0,0,0,101640,104795,104855,74737,76058,77254,5500,3900,3000,2900,3000,2800,539339,21100,0.03912196225379585,0.924,3516.6666666666665,89889.83333333333,0
370000,1,1,2,50,-2,-2,-2,-2,-2,-2,6093,15130,8204,15398,4792,13453,15383,8204,15413,4792,13453,4699,63070,61944,0.9821468209925479,0.016467567567567568,10324.0,10511.666666666666,-2
100000,1,2,1,27,-1,2,2,0,0,0,102349,96847,58824,29336,22979,-246,3166,0,1330,1398,12,50000,310089,55906,0.18029017475627965,1.02349,9317.666666666666,51681.5,2
90000,2,2,1,35,0,0,0,0,0,2,72112,73854,75526,77317,85852,88290,3500,3500,3652,10000,4000,0,472951,24652,0.05212379295106681,0.8012444444444444,4108.666666666667,78825.16666666667,2
50000,2,2,2,22,0,0,0,0,0,0,28040,29092,29366,27737,28318,28806,1510,1442,982,1017,1277,567,171359,6795,0.03965359274972426,0.5608,1132.5,28559.833333333332,0
270000,1,2,2,37,0,0,0,0,0,0,37695,33397,30534,27598,26344,24641,5000,2000,3000,4000,3000,2000,180209,19000,0.10543313596990161,0.1396111111111111,3166.6666666666665,30034.833333333332,0
300000,2,1,2,30,-1,-1,-1,-1,-1,-1,688,3280,0,4340,2672,800,3288,0,4340,2672,800,746,11780,11846,1.0056027164685908,0.0022933333333333334,1974.3333333333333,1963.3333333333333,-1
50000,2,2,2,22,-1,0,0,0,0,0,8567,15273,11650,7457,3115,7725,15000,1000,149,0,5000,10000,53787,31149,0.5791176306542473,0.17134,5191.5,8964.5,0
50000,2,1,2,24,1,-2,-2,-2,-2,-2,-709,-709,-709,-2898,-3272,-3272,0,0,0,0,0,0,-11569,0,-0.0,-0.01418,0.0,-1928.1666666666667,1
360000,1,1,2,29,1,-2,-1,-1,-2,-2,0,0,77,0,0,0,0,77,0,0,0,0,77,77,1.0,0.0,12.833333333333334,12.833333333333334,1
130000,1,3,1,56,1,2,2,2,2,3,64617,65978,67282,68557,72796,71345,3000,3000,3000,5500,0,0,410575,14500,0.03531632466662607,0.4970538461538462,2416.6666666666665,68429.16666666667,3
80000,1,1,2,30,-2,-1,0,0,0,0,6187,100,600,1438,1919,5380,504,500,1000,500,3500,0,15624,6004,0.38428059395801334,0.0773375,1000.6666666666666,2604.0,0
50000,1,2,2,30,1,2,0,0,0,2,48860,47801,48363,30221,22877,22361,0,1500,1000,2000,0,2000,220483,6500,0.029480730940707446,0.9772,1083.3333333333333,36747.166666666664,2
20000,2,2,2,22,0,0,0,0,0,0,16001,12622,13221,13130,14034,14906,1212,1201,500,1500,1500,1000,83914,6913,0.08238196248540172,0.80005,1152.1666666666667,13985.666666666666,0
80000,2,2,1,29,0,0,2,0,0,0,77883,81811,80250,61467,10662,11486,5800,1000,600,400,1000,0,323559,8800,0.027197512663841836,0.9735375,1466.6666666666667,53926.5,2
240000,1,1,2,37,-1,-1,2,0,0,-1,12212,26578,25331,26605,26279,1256,15000,0,2000,0,1256,65935,118261,84191,0.7119084059833758,0.050883333333333336,14031.833333333334,19710.166666666668,2
80000,2,3,2,35,0,-1,0,0,0,0,49608,12412,14873,17364,17770,17460,12500,6500,3000,2000,3000,2000,129487,29000,0.2239607064801872,0.6201,4833.333333333333,21581.166666666668,0
500000,2,1,1,47,0,0,0,0,0,0,56422,110616,110340,122967,108834,70064,70010,30357,30000,20000,52183,20000,579243,222550,0.38420835469742404,0.112844,37091.666666666664,96540.5,0
60000,2,2,1,24,0,0,0,0,0,0,58024,57891,48839,18971,19323,19395,2500,1600,3000,1000,737,2000,222443,10837,0.048718098569071625,0.9670666666666666,1806.1666666666667,37073.833333333336,0
20000,1,2,2,25,0,0,0,0,0,-1,10642,11677,13070,12280,1615,1620,1200,1593,601,135,1824,0,50904,5353,0.10515873015873016,0.5321,892.1666666666666,8484.0,0
100000,2,2,1,38,1,2,0,0,2,0,14483,13961,15323,16268,15868,16448,0,1600,1500,0,1000,1500,92351,5600,0.06063821723641325,0.14483,933.3333333333334,15391.833333333334,2
360000,2,1,2,32,1,-1,-1,-1,-1,-1,2616,57077,5287,68445,13881,16240,57087,5295,68454,13889,16250,38313,163546,199288,1.2185440181967153,0.007266666666666667,33214.666666666664,27257.666666666668,1
200000,2,3,2,47,2,2,2,2,2,2,199436,202947,193936,196186,200162,189915,8214,7000,6800,7134,0,6836,1182582,35984,0.030428333933714535,0.99718,5997.333333333333,197097.0,2
130000,2,2,1,34,1,-1,0,0,0,0,0,5396,10270,13576,13864,14636,5396,5000,3500,501,1000,2000,57742,17397,0.3012884901804579,0.0,2899.5,9623.666666666666,1
20000,2,2,2,31,1,5,4,4,3,2,21703,21087,21461,20835,20219,20487,0,1000,0,0,760,0,125792,1760,0.013991350801322818,1.08515,293.3333333333333,20965.333333333332,5
310000,1,1,2,32,0,0,0,0,0,0,59901,62147,62102,65875,60387,43328,10020,6031,10057,5028,5060,4223,353740,40419,0.11426188726183072,0.1932290322580645,6736.5,58956.666666666664,0
60000,2,1,2,27,2,0,0,0,2,0,19625,20347,21669,23005,22499,22873,1342,1664,2000,0,900,846,130018,6752,0.05193127105477703,0.32708333333333334,1125.3333333333333,21669.666666666668,2
180000,2,1,2,29,-1,-1,-1,-2,-1,0,11386,199,0,0,17227,17042,199,0,0,17227,341,5114,45854,22881,0.4989968159811576,0.06325555555555555,3813.5,7642.333333333333,0
180000,2,1,2,24,-1,-1,2,0,0,-2,14670,22087,21282,10200,0,0,37867,0,200,0,0,0,68239,38067,0.5578481513504008,0.0815,6344.5,11373.166666666666,2
50000,1,2,1,36,0,0,0,0,-1,-1,47790,18114,18250,-14,72,658,2000,1000,2000,500,1000,20011,84870,26511,0.31237186284906326,0.9558,4418.5,14145.0,0
50000,2,1,2,24,1,2,2,2,2,2,36166,37188,37680,38462,39228,40035,1900,1400,1700,1532,1600,0,228759,8132,0.035548328153209276,0.72332,1355.3333333333333,38126.5,2
150000,2,2,1,34,-2,-2,-2,-2,-2,-2,0,0,0,116,0,1500,0,0,116,0,1500,0,1616,1616,1.0,0.0,269.3333333333333,269.3333333333333,-2
20000,2,1,2,22,0,0,0,0,-1,0,18553,19446,19065,8332,18868,19247,1500,1032,541,20000,693,1000,103511,24766,0.23925959559853544,0.92765,4127.666666666667,17251.833333333332,0
500000,2,1,1,34,-2,-2,-2,-1,-1,-1,412,138,2299,1251,1206,1151,138,2299,1251,1206,1151,15816,6457,21861,3.3856280006194828,0.000824,3643.5,1076.1666666666667,-1
30000,2,3,2,22,1,2,2,0,0,0,29010,29256,28122,29836,1630,0,1000,85,1714,104,0,0,117854,2903,0.024632172009435405,0.967,483.8333333333333,19642.333333333332,2
180000,2,1,1,38,-2,-2,-2,-2,-2,-2,750,0,0,0,0,0,0,0,0,0,0,0,750,0,0.0,0.004166666666666667,0.0,125.0,-2
140000,1,1,2,31,0,0,2,0,0,2,27123,27299,17985,20225,27407,10833,25000,0,3000,7800,0,2500,130872,38300,0.2926523626138517,0.1937357142857143,6383.333333333333,21812.0,2
140000,2,1,2,26,-1,0,-1,-1,-1,-1,13424,18000,13001,5818,13506,487,10000,13001,5841,13506,487,7004,64236,49839,0.7758733420511863,0.09588571428571428,8306.5,10706.0,0
120000,1,2,2,26,0,0,0,0,0,0,107314,110578,113736,116000,119131,122135,5000,5000,4152,5000,5000,5000,688894,29152,0.04231710538921808,0.8942833333333333,4858.666666666667,114815.66666666667,0
360000,2,2,1,48,0,0,0,0,0,0,226430,231878,234192,190211,173557,146511,9100,7300,5800,5600,5600,4100,1202779,37500,0.031177797417480686,0.6289722222222223,6250.0,200463.16666666666,0
20000,1,3,1,43,-1,-1,0,0,0,0,227,20351,20237,19339,19450,19337,22359,1305,1258,1459,3457,1700,98941,31538,0.3187556220373758,0.01135,5256.333333333333,16490.166666666668,0
100000,1,1,1,47,-1,-1,-1,-1,-1,-1,390,1473,390,390,390,0,1473,390,390,390,0,2380,3033,5023,1.6561160567095286,0.0039,837.1666666666666,505.5,-1
210000,2,2,1,41,-1,-1,-1,-1,-1,-1,3088,1586,343,3763,877,0,1586,343,3763,877,0,419,9657,6988,0.723620171896034,0.014704761904761905,1164.6666666666667,1609.5,-1
80000,2,2,2,24,0,0,0,0,0,0,81625,81554,79599,49552,49509,49568,3200,3000,2038,2000,1800,1800,391407,13838,0.035354503113127767,1.0203125,2306.3333333333335,65234.5,0
330000,2,1,1,50,-1,-1,-1,-1,-2,-2,8872,4337,2854,1690,0,1709,4345,2854,1702,0,1709,258,19462,10868,0.5584215394101326,0.026884848484848484,1811.3333333333333,3243.6666666666665,-1
220000,1,1,2,24,0,0,0,-1,-1,-1,105607,108917,111520,8303,0,85632,5000,5050,8303,0,85632,0,419979,103985,0.24759571311898929,0.48003181818181817,17330.833333333332,69996.5,0
210000,2,1,1,38,1,-2,-1,0,-1,-1,0,0,250,123,789,1222,0,250,0,789,1222,9616,2384,11877,4.981963087248322,0.0,1979.5,397.3333333333333,1
40000,2,3,1,43,0,0,0,0,0,0,38257,38901,38103,36207,33138,31339,1700,1504,1200,1500,1500,1000,215945,8404,0.038917316909398224,0.956425,1400.6666666666667,35990.833333333336,0
30000,1,2,2,39,0,0,0,2,0,0,28347,28108,18388,12992,7736,8032,3036,2309,0,1000,2000,148,103603,8493,0.08197639064505854,0.9449,1415.5,17267.166666666668,2
470000,1,2,2,27,2,2,2,2,0,0,296573,303320,307843,479978,305145,309959,13000,11001,0,10484,10838,10367,2002818,55690,0.027805821597369308,0.6310063829787234,9281.666666666666,333803.0,2
30000,1,3,1,42,-1,-1,-1,-1,-1,2,390,390,390,240,1320,780,390,390,240,1470,0,0,3510,2490,0.7094017094017094,0.013,415.0,585.0,2
240000,2,2,1,36,1,-2,-2,-2,-2,-2,-946,-946,-946,-946,-946,-946,0,0,0,0,0,0,-5676,0,-0.0,-0.003941666666666666,0.0,-946.0,1
80000,1,2,2,36,2,0,0,0,0,0,79278,78501,78534,80016,76235,78245,3100,3500,3400,3000,3500,3000,470809,19500,0.04141806974802945,0.990975,3250.0,78468.16666666667,2
110000,2,3,0,31,0,0,0,0,0,0,89989,84229,79288,73315,63818,63208,4000,5000,3000,3000,3000,8954,453847,26954,0.05939005876429722,0.8180818181818181,4492.333333333333,75641.16666666667,0
310000,2,1,2,38,-1,-1,-1,-1,-2,-2,1424,4542,126,0,0,0,4542,126,0,0,0,0,6092,4668,0.7662508207485227,0.004593548387096774,778.0,1015.3333333333334,-1
360000,2,1,1,40,2,2,2,0,0,0,105167,115468,112157,114690,117845,120238,12000,0,5900,5000,4500,4700,685565,32100,0.04682269369060556,0.29213055555555556,5350.0,114260.83333333333,2
330000,2,3,2,45,0,0,0,0,0,0,335196,334954,335527,333860,335760,330121,12388,12378,12116,12450,12213,11678,2005418,73223,0.03651258740073142,1.0157454545454545,12203.833333333334,334236.3333333333,0
300000,2,2,2,35,0,0,0,0,0,0,291619,297268,205629,215827,208464,212508,12019,9006,17000,12000,9557,15000,1431315,74582,0.05210732787681258,0.9720633333333333,12430.333333333334,238552.5,0
320000,2,2,2,33,0,0,0,0,0,0,91653,94037,108597,65913,43805,33263,10042,18832,2117,2076,5045,3754,437268,41866,0.09574448621897784,0.286415625,6977.666666666667,72878.0,0
50000,2,3,2,37,1,3,2,0,0,0,52626,51537,49205,30394,30249,29957,0,24,1500,1000,1201,30592,243968,34317,0.14066189008394545,1.05252,5719.5,40661.333333333336,3
170000,2,1,2,28,0,0,0,0,0,0,130370,131199,128900,125514,127280,128839,6530,4860,22500,4820,4877,4962,772102,48549,0.06287899785261533,0.7668823529411765,8091.5,128683.66666666667,0
350000,1,3,1,44,-1,-1,-1,-1,-1,-2,3265,2686,1864,569,0,0,2686,1864,569,0,0,0,8384,5119,0.6105677480916031,0.009328571428571429,853.1666666666666,1397.3333333333333,-1
20000,1,2,1,37,0,0,0,0,0,0,16455,16511,18902,18768,18650,19175,1609,3000,663,676,834,782,108461,7564,0.06973935331593845,0.82275,1260.6666666666667,18076.833333333332,0
50000,1,2,2,23,2,0,0,0,0,0,49758,48456,44116,21247,20066,18858,2401,2254,2004,704,707,1004,202501,9074,0.04480965526096167,0.99516,1512.3333333333333,33750.166666666664,2
20000,2,3,2,24,1,2,0,0,0,0,19154,18165,17233,7630,1730,0,0,1333,500,100,0,3200,63912,5133,0.08031355613969207,0.9577,855.5,10652.0,2
50000,2,1,2,24,0,0,0,0,0,0,35084,35796,30937,19420,10385,1308,2090,2002,1002,238,1011,389,132930,6732,0.05064319566689235,0.70168,1122.0,22155.0,0
20000,1,2,2,23,1,2,0,0,2,0,20235,17132,16856,16875,13454,10104,0,1200,1000,0,1000,10000,94656,13200,0.1394523326572008,1.01175,2200.0,15776.0,2
50000,1,2,1,26,0,0,-2,-1,-1,0,102800,0,0,2624,45567,46557,0,0,2624,45567,1747,2000,197548,51938,0.26291331726972683,2.056,8656.333333333334,32924.666666666664,0
190000,1,2,2,34,2,0,0,0,2,2,129801,131383,134379,142323,140120,150052,5000,5000,10000,0,12118,2769,828058,34887,0.04213110675822225,0.6831631578947368,5814.5,138009.66666666666,2
60000,2,2,1,33,0,0,0,0,0,0,58203,36367,20934,20694,20175,19421,1506,1298,1000,721,811,599,175794,5935,0.03376110674994596,0.97005,989.1666666666666,29299.0,0
80000,1,1,2,35,-1,-1,-1,-1,-1,-1,7988,3977,6848,1719,1378,19942,3983,6853,1719,1378,19942,2418,41852,36293,0.8671748064608621,0.09985,6048.833333333333,6975.333333333333,-1
150000,2,2,2,27,0,0,0,0,0,0,127402,110050,51547,44384,36900,29497,4500,1745,1566,1208,1077,2529,399780,12625,0.03157986892791035,0.8493466666666667,2104.1666666666665,66630.0,0
210000,2,1,2,31,-2,-2,-2,-2,-1,-1,1440,0,7422,893,6082,2293,0,7422,893,6082,2293,3299,18130,19989,1.1025372311086596,0.006857142857142857,3331.5,3021.6666666666665,-1
240000,2,3,1,50,0,0,0,0,0,0,234205,231669,214642,207642,210375,214694,10116,9150,8008,8000,8009,7714,1313227,50997,0.038833347166940674,0.9758541666666667,8499.5,218871.16666666666,0
140000,2,2,3,41,0,0,0,0,0,0,19346,21708,22940,19068,16409,16383,3000,2000,2198,1000,3000,2399,115854,13597,0.11736323303468159,0.13818571428571427,2266.1666666666665,19309.0,0
60000,2,1,2,28,1,2,2,-2,-2,-1,21501,20650,0,0,0,2285,0,0,0,0,2285,0,44436,2285,0.05142227023134396,0.35835,380.8333333333333,7406.0,2
50000,1,1,2,39,0,0,0,0,0,0,47174,47974,48630,50803,30789,15874,1800,2000,3000,2000,2000,2000,241244,12800,0.05305831440367429,0.94348,2133.3333333333335,40207.333333333336,0
50000,2,2,2,27,0,0,0,0,0,0,26655,27724,28676,27990,28790,29399,1800,1750,900,1200,1200,1100,169234,7950,0.04697637590555089,0.5331,1325.0,28205.666666666668,0
180000,2,1,2,32,-1,-1,2,2,-1,-1,3139,5853,2821,0,2821,0,2821,0,0,2821,0,176,14634,5818,0.3975673090064234,0.01743888888888889,969.6666666666666,2439.0,2
30000,2,1,2,40,-1,-1,2,2,2,2,142,215,139,19,19,79,355,120,0,0,60,60,613,595,0.9706362153344209,0.004733333333333333,99.16666666666667,102.16666666666667,2
20000,2,2,2,40,0,0,0,0,0,-2,19816,20396,20102,19575,0,0,1601,2203,2114,0,0,0,79889,5918,0.07407778292380678,0.9908,986.3333333333334,13314.833333333334,0
250000,2,2,1,75,0,-1,-1,-1,-1,-1,52874,1631,1536,1010,5572,794,1631,1536,1010,5572,794,1184,63417,11727,0.1849188703344529,0.211496,1954.5,10569.5,0
100000,2,2,2,27,0,0,0,0,0,0,37767,34457,30036,30337,30997,32904,1788,1799,1100,1150,2423,0,196498,8260,0.042036051257519164,0.37767,1376.6666666666667,32749.666666666668,0
330000,1,1,2,25,0,0,0,0,2,0,46140,45781,48139,51137,39450,25358,2504,4007,5056,74,1023,2566,256005,15230,0.059491025565906915,0.1398181818181818,2538.3333333333335,42667.5,2
50000,1,3,1,46,0,0,0,0,0,0,35713,15392,16099,16418,16765,17484,1561,1268,587,611,1000,2000,117871,7027,0.05961602090420884,0.71426,1171.1666666666667,19645.166666666668,0
50000,2,2,2,26,1,2,2,0,0,0,50867,51486,48869,30115,29527,29998,1710,136,1206,2002,2005,3003,240862,10062,0.041774958274862786,1.01734,1677.0,40143.666666666664,2
30000,1,2,2,28,0,0,0,0,0,0,29242,29507,29155,25255,22001,0,5006,1244,851,955,0,0,135160,8056,0.05960343296833383,0.9747333333333333,1342.6666666666667,22526.666666666668,0
140000,2,2,2,26,0,0,0,0,0,0,101551,105246,104781,105334,107699,106828,5366,5087,3605,3894,3785,3304,631439,25041,0.0396570373385236,0.7253642857142857,4173.5,105239.83333333333,0
160000,2,1,2,28,0,0,0,0,-1,0,70243,47779,28052,7222,99669,84426,7042,2000,1000,99669,12600,10000,337391,132311,0.39215924550447406,0.43901875,22051.833333333332,56231.833333333336,0
400000,2,2,2,29,-1,0,-1,-1,-1,-1,19532,3719,1453,4944,1896,2486,3127,1469,4968,1905,2494,862,34030,14825,0.4356450191007934,0.04883,2470.8333333333335,5671.666666666667,0
50000,1,2,1,25,0,0,0,0,0,0,27699,28513,29341,29928,29533,28538,1565,1393,980,994,1024,886,173552,6842,0.039423342859776896,0.55398,1140.3333333333333,28925.333333333332,0
140000,2,2,1,48,0,-1,-1,-1,-1,-1,1154,1233,862,1355,1130,21361,1233,1075,1355,1130,21361,1347,27095,27501,1.0149843144491604,0.008242857142857142,4583.5,4515.833333333333,0
160000,2,2,1,33,-1,-1,-1,-1,0,-1,8015,2453,9624,52572,7333,2210,2453,9880,52572,1546,2210,0,82207,68661,0.8352208449402119,0.05009375,11443.5,13701.166666666666,0
100000,2,3,1,43,0,0,-2,-2,-2,-2,62170,0,0,0,0,0,0,0,0,0,0,0,62170,0,0.0,0.6217,0.0,10361.666666666666,0
220000,1,1,1,48,2,0,0,0,0,0,210380,213522,201852,169115,172169,162402,10000,9020,6000,5500,6000,5500,1129440,42020,0.037204278226377674,0.9562727272727273,7003.333333333333,188240.0,2
510000,2,1,2,29,0,0,0,0,0,0,78331,99414,107686,103776,87265,36739,40010,20094,5000,5001,25365,65000,513211,160470,0.31267841102392585,0.15359019607843138,26745.0,85535.16666666667,0
50000,1,2,2,29,0,0,0,0,0,0,49276,35100,32563,27823,29130,28309,1602,1400,3000,3130,1062,6318,202201,16512,0.08166131720416812,0.98552,2752.0,33700.166666666664,0
160000,2,1,1,38,-1,-1,-1,-1,2,-1,4473,4664,5969,18941,16578,12652,4664,5969,18941,0,12652,1916,63277,44142,0.6975994437157261,0.02795625,7357.0,10546.166666666666,2
230000,2,1,2,37,-2,-2,-2,-2,-2,-2,2283,50815,0,0,299,338,51315,0,0,299,338,0,53735,51952,0.966818647064297,0.00992608695652174,8658.666666666666,8955.833333333334,-2
80000,2,1,2,37,-1,-1,-1,-1,-1,-1,10115,249,5986,188,1644,16872,258,5995,188,1644,16872,4000,35054,28957,0.8260683516859703,0.1264375,4826.166666666667,5842.333333333333,-1
150000,2,2,1,25,-1,-1,-2,-1,-1,-1,6156,0,0,316,316,316,0,0,316,316,316,316,7104,1264,0.17792792792792791,0.04104,210.66666666666666,1184.0,-1
10000,1,3,2,23,0,0,0,0,0,2,6974,7838,9002,9182,9729,9411,1134,1298,478,847,0,175,52136,3932,0.0754181371796839,0.6974,655.3333333333334,8689.333333333334,2
130000,2,3,2,49,0,0,0,0,0,0,89003,91362,72197,49654,28065,27500,4100,3095,1630,561,600,0,357781,9986,0.027910928752505025,0.6846384615384615,1664.3333333333333,59630.166666666664,0
40000,2,1,2,48,0,0,0,0,0,0,34871,34449,33634,34586,34762,35673,1600,1600,1500,1500,1500,1500,207975,9200,0.04423608606803702,0.871775,1533.3333333333333,34662.5,0
50000,1,2,2,27,3,2,2,0,0,-1,13694,14880,14242,13968,14319,2614,1700,0,426,501,2614,1390,73717,6631,0.08995211416633883,0.27388,1105.1666666666667,12286.166666666666,3
100000,1,3,2,32,0,0,0,0,0,0,70003,31545,20974,19713,19848,18126,2035,2004,616,2007,1009,2015,180209,9686,0.053748702894971946,0.70003,1614.3333333333333,30034.833333333332,0
120000,1,1,1,34,-1,2,-1,0,0,0,1082,632,1350,900,450,0,0,1350,0,0,0,450,4414,1800,0.4077933846850929,0.009016666666666666,300.0,735.6666666666666,2
260000,2,1,2,58,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1
200000,2,2,2,33,0,0,0,0,0,0,11253,12852,14024,14512,16325,11905,2000,1322,2000,2000,1200,3000,80871,11522,0.14247381632476414,0.056265,1920.3333333333333,13478.5,0
360000,2,2,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2
70000,2,2,2,36,0,0,0,0,0,0,68699,69120,68376,30163,14310,15085,4483,12496,3268,3000,3000,2000,265753,28247,0.10629042757748737,0.9814142857142857,4707.833333333333,44292.166666666664,0
460000,1,1,1,40,2,-1,-1,-1,-1,-1,171,2715,-13,2641,-10,22535,2728,0,2654,0,22545,0,28039,27927,0.9960055636791612,0.0003717391304347826,4654.5,4673.166666666667,2
50000,2,1,2,26,-1,-1,-1,-1,-1,-1,1156,316,316,316,316,316,316,316,316,316,316,316,2736,1896,0.6929824561403509,0.02312,316.0,456.0,-1
