Actual_Digit,Predicted_Digit,Confidence
5,5,0.99998647
6,6,0.9999991
7,7,0.99986553
8,8,0.9999985
9,9,0.99963427
3,3,0.9962861
5,5,0.99999946
3,3,0.9999972
2,2,0.9975174
9,9,0.99983597
3,3,0.9999991
2,2,0.99999756
1,1,0.9987332
4,4,0.99947673
5,5,0.99996895
5,5,0.99999756
2,2,0.6603575
3,3,0.9999737
2,2,0.9999853
1,1,0.99959594
3,3,0.9998665
9,9,0.9984424
7,7,0.9999444
2,2,0.99999565
1,1,0.6862269
2,2,0.9999829
8,8,0.9999977
9,9,0.9999463
1,1,0.9999086
8,8,0.9999173
8,8,0.99987847
7,7,0.99833363
8,8,0.9999878
1,1,0.9998819
0,0,0.9999986
0,0,0.99929285
7,7,0.9779713
7,7,0.99742025
8,8,0.9999996
7,7,0.99995106
5,5,0.9999998
0,0,0.9999998
6,6,0.999993
1,1,0.9982878
5,5,0.99969625
7,7,0.9999586
4,4,0.99991244
6,6,0.9999979
1,1,0.99933165
2,2,0.9999706
5,5,0.99999946
0,0,0.9999965
7,7,0.99998945
9,9,0.99985266
9,9,0.99996954
0,0,0.9999984
3,3,0.99998444
8,8,0.9999972
4,4,0.68183464
4,4,0.9973537
8,8,0.990587
1,1,0.9997921
8,8,0.99998766
6,6,0.9999991
5,5,0.9999997
9,9,0.9998386
0,0,0.9999996
0,0,0.9999992
0,0,0.99999493
3,3,0.999994
7,7,0.9994777
1,1,0.9998441
6,6,0.9999992
4,4,0.99969196
2,2,0.9999998
6,6,0.9999992
6,6,0.9999998
0,0,0.9999755
4,4,0.9999178
5,5,0.999999
4,4,0.9982153
1,1,0.99971163
3,3,0.99987245
8,8,0.999999
6,6,0.9999996
3,3,0.9989247
9,9,0.9999942
9,9,0.9996486
5,5,0.99999076
9,9,0.9999476
3,3,0.999993
7,7,0.9906765
8,8,0.99997646
5,5,0.99999994
6,6,0.9999996
4,4,0.9999992
7,7,0.9999593
6,6,0.9999986
2,2,0.9999996
2,2,0.9998214
0,0,0.9998102
9,9,0.99029243
4,4,0.9995596
0,0,0.9999991
1,1,0.9998824
2,2,0.9999985
3,3,0.9999997
4,4,0.99999493
5,5,0.9998904
6,6,0.99999744
7,7,0.9999942
8,8,0.9999955
9,9,0.9992974
0,0,0.99956185
1,1,0.99855906
2,2,0.9999998
3,3,0.912281
5,5,0.99909663
6,6,0.98009586
0,0,0.9995802
1,1,0.9996648
2,2,0.9999998
3,3,0.9999749
4,4,0.99999183
5,5,0.9999798
6,6,0.9999843
8,8,0.99999875
7,7,0.99164337
1,1,0.9997735
3,3,0.9999985
2,2,0.9999948
8,8,0.9800063
0,0,0.9999886
7,7,0.99998385
5,5,0.99755245
9,9,0.99918467
9,9,0.99992007
6,6,0.99999994
0,0,0.9999599
9,9,0.99230504
4,4,0.9999996
1,1,0.9996501
3,3,0.9999965
2,2,0.9999997
1,1,0.99969816
2,2,0.9999955
3,3,0.9999997
8,8,0.99999887
3,3,0.99999994
2,2,0.99999994
6,6,0.9999878
5,5,0.99695915
6,6,0.99999815
8,8,0.99994236
2,2,0.9999984
7,7,0.9999787
4,4,0.9999955
8,8,0.99999946
1,1,0.99982667
8,8,0.9999992
0,0,0.9999935
5,5,0.9999998
3,3,0.9999408
9,9,0.9999427
4,4,0.9999954
1,1,0.9999271
9,9,0.99993247
2,2,0.99999946
1,1,0.99991184
9,9,0.9996495
6,6,0.99999994
7,7,0.99999815
9,9,0.99997514
0,0,0.9999812
4,4,0.9999977
6,6,0.9999997
1,1,0.99988395
7,7,0.9999909
3,3,0.99999994
8,8,0.9999998
7,7,0.99998814
2,2,0.99999624
9,9,0.9999618
6,6,0.9991756
5,5,0.9996175
8,8,0.9999872
3,3,0.9999998
9,9,0.9999693
0,0,0.99995357
5,5,0.99993044
7,7,0.99997836
1,1,0.9999097
6,6,0.9999983
1,1,0.999947
0,0,0.99998385
9,9,0.99998444
3,3,0.9999717
3,3,0.9999953
4,4,0.9999983
4,4,0.99999994
0,0,0.9999886
6,6,0.9999983
2,2,0.99996847
5,5,0.99421287
4,4,0.99999994
2,2,0.9999934
3,3,0.9998972
4,4,0.99999875
6,6,0.9999986
0,0,0.99902636
0,0,0.9920754
2,2,0.99999994
0,0,0.99997085
1,1,0.99942625
4,4,0.99893934
5,5,0.9999719
6,6,0.99999934
7,7,0.99986243
8,8,0.9999998
9,9,0.99982405
0,0,0.9999997
1,1,0.9997661
2,2,0.9999781
3,3,0.9949257
4,4,0.8780509
5,5,0.9999997
6,6,0.99999994
7,7,0.99999374
8,8,0.99999994
0,0,0.99999803
1,1,0.99948186
2,2,0.9996346
3,3,0.9999997
4,4,0.999924
5,5,0.99999815
6,6,0.99999636
7,7,0.9999822
8,8,0.9999687
9,9,0.9999729
8,8,0.999975
7,7,0.9999849
1,1,0.9999495
3,3,0.9999965
7,7,0.99980426
5,5,0.99999803
2,2,0.9999946
8,8,0.99999994
0,0,0.99999946
7,7,0.999999
5,5,0.9999979
9,9,0.9997685
9,9,0.9999557
0,0,0.99996346
9,9,0.9999259
1,1,0.9997436
1,1,0.99976206
5,5,0.99999636
8,8,0.9999996
8,8,0.9999991
6,6,0.98720545
3,3,0.9940074
2,2,0.99999064
1,1,0.9999413
8,8,0.99999994
3,3,0.999999
2,2,0.99999684
6,6,0.99999994
5,5,0.99997467
6,6,0.99999815
7,7,0.9993879
4,4,0.6826269
1,1,0.99989456
0,0,0.9994977
5,5,0.9999742
3,3,0.9999947
1,1,0.99960107
9,9,0.9999946
2,2,0.9999539
1,1,0.9998817
9,9,0.9999841
6,6,0.99999946
0,0,0.9999581
4,4,0.99999994
6,6,0.99999803
1,1,0.9998931
7,7,0.99954635
3,3,0.9999948
8,8,0.9999948
7,7,0.99973476
2,2,0.99858654
9,9,0.99997205
6,6,0.99999875
5,5,0.9999996
8,8,0.99999636
3,3,0.99159664
5,5,0.9999997
7,7,0.9999798
1,1,0.9999339
6,6,0.99988073
1,1,0.9998973
0,0,0.99993616
9,9,0.9999123
6,6,0.9999967
2,2,0.9986936
5,5,0.99974716
4,4,0.99997705
2,2,0.9996555
3,3,0.99999803
4,4,0.9985738
4,4,0.99999934
6,6,0.9999971
0,0,0.99998647
0,0,0.9999998
2,2,0.99999934
0,0,0.99999934
1,1,0.9998986
2,2,0.9999903
3,3,0.9984775
4,4,0.9892406
5,3,0.70687777
6,6,0.9999984
7,7,0.9995491
8,8,0.9999712
9,9,0.9999973
0,0,0.999994
1,1,0.99985456
2,2,0.9999711
3,3,0.9999419
4,4,0.999999
5,5,0.99998647
6,6,0.9999991
7,7,0.9999545
8,8,0.99974084
9,9,0.9997268
0,0,0.9999942
1,1,0.9998243
2,2,0.9999973
3,8,0.9684337
4,4,0.99998945
5,5,0.9999779
6,6,0.9999998
7,7,0.9998238
8,8,0.999841
9,9,0.9993784
8,8,0.9999991
6,6,0.9998929
5,5,0.9996742
0,0,0.9999866
6,6,0.99999803
8,8,0.99996454
9,9,0.9999916
4,4,0.9999946
1,1,0.99982977
9,9,0.9996338
5,5,0.9976523
3,8,0.5118985
0,0,0.99992114
4,4,0.9997494
8,8,0.99998885
9,9,0.9995535
1,1,0.9998698
4,4,0.9999977
0,0,0.9999319
5,5,0.969506
5,5,0.9751562
2,2,0.9999868
1,1,0.999845
5,5,0.99347854
4,4,0.9999791
0,0,0.9989958
7,7,0.9999718
6,6,0.99994093
0,0,0.9999487
1,1,0.9997771
7,7,0.9998912
0,0,0.9999972
6,6,0.9999997
8,8,0.99999875
9,9,0.99975085
5,5,0.7360764
1,1,0.97918314
7,7,0.9998916
9,9,0.9984495
8,8,0.99999183
6,6,0.9992324
0,0,0.9998819
8,8,0.9937439
1,1,0.99927187
7,7,0.99820733
7,7,0.9999835
1,1,0.99925244
3,3,0.9959055
2,2,0.99984765
3,3,0.9126009
1,1,0.99987316
4,4,0.99999493
2,2,0.9999992
0,0,0.9999284
0,0,0.9999955
7,7,0.99999803
8,8,0.999958
4,4,0.9985802
6,6,0.998961
4,4,0.99998134
9,9,0.9998823
3,3,0.96405107
8,8,0.99997836
4,4,0.9999947
7,7,0.9914854
2,2,0.99971366
5,5,0.9945363
6,6,0.9998918
3,3,0.99985266
6,6,0.99952894
9,9,0.9999508
6,6,0.9999724
3,3,0.99994904
2,2,0.999642
2,2,0.9999948
4,4,0.99973917
6,6,0.9999915
9,9,0.99988097
0,0,0.9999564
2,2,0.9999613
5,5,0.9924584
5,5,0.9998819
1,1,0.99989945
3,3,0.99998313
3,3,0.9999092
9,9,0.9999625
7,7,0.99988085
8,8,0.99997336
7,7,0.99997014
2,2,0.9999884
2,2,0.99998266
5,5,0.99913704
7,7,0.99982977
9,9,0.9999655
8,8,0.9999942
2,2,0.9999997
1,1,0.99979305
3,3,0.9924648
1,1,0.9998119
3,3,0.9999973
0,0,0.9999917
1,1,0.997687
2,2,0.9999626
3,3,0.95440745
4,4,0.9999991
5,5,0.9999998
6,6,0.99999994
7,7,0.9999991
8,8,0.99946916
9,9,0.98287874
0,0,0.99971855
1,1,0.9967177
2,2,0.9998493
3,3,0.99931294
4,4,0.99999565
5,5,0.99999934
6,6,0.99999994
7,7,0.999999
8,8,0.994782
9,9,0.82846165
0,0,0.99999803
1,1,0.9966219
2,2,0.9976701
3,3,0.99997324
4,4,0.9998436
5,5,0.99999136
6,6,0.99999994
7,7,0.99999243
8,8,0.99951893
9,5,0.72182214
1,1,0.9999384
2,2,0.722385
6,6,0.9999996
5,5,0.99999946
3,3,0.9999899
0,0,0.9999984
7,7,0.99999064
0,0,0.99999934
4,4,0.9999836
1,1,0.9586825
4,4,0.99999994
3,3,0.99998015
6,6,0.99999994
7,7,0.9999922
2,2,0.9999879
3,3,0.9999239
1,1,0.99955636
2,2,0.9983781
1,1,0.9972549
2,2,0.99988216
9,9,0.91740304
6,6,0.9999936
0,0,0.99999887
1,1,0.9903288
3,3,0.99993664
0,0,0.99999946
2,2,0.9999041
7,7,0.9999997
5,5,0.99999934
7,7,0.9999748
6,6,0.9999998
2,2,0.9999929
9,9,0.9757517
1,1,0.99997276
9,9,0.9962739
0,0,0.99999994
6,6,0.99999994
0,0,0.99999994
6,6,0.99999994
0,0,0.99999803
2,2,0.99997824
0,0,0.9999977
6,6,0.9999986
1,1,0.9996586
5,5,0.99999934
8,8,0.99998814
4,4,0.99999994
3,3,0.99999493
0,0,0.99997216
1,1,0.9998634
5,5,0.9999953
4,4,0.99999565
4,4,0.9999996
8,8,0.9999854
5,5,0.99998945
7,7,0.99999946
5,5,0.99999815
7,7,0.9999499
8,8,0.9999991
3,3,0.9999973
4,4,0.9999967
8,8,0.999994
8,8,0.9998947
5,5,0.99999934
2,2,0.9999998
9,9,0.8618573
7,7,0.9999686
1,1,0.9998954
3,3,0.9999892
8,8,0.9976369
1,1,0.99987847
0,0,0.99998945
7,7,0.9999996
5,5,0.9999929
9,9,0.8767483
6,6,0.99999994
9,9,0.988636
4,4,0.99999994
7,7,0.99979234
7,7,0.99998397
9,9,0.8480709
9,9,0.86058736
3,3,0.99674714
4,4,0.9999909
4,4,0.99999887
3,3,0.99996585
8,8,0.99998397
6,6,0.9998596
2,2,0.99999636
0,0,0.9999804
1,1,0.99986386
2,2,0.99999887
3,3,0.9999986
4,4,0.9999868
5,5,0.99999934
6,6,0.9999998
7,7,0.9986887
8,8,0.9999983
9,9,0.9999822
0,0,0.99999946
1,1,0.9998954
2,2,0.99999815
3,3,0.99999744
4,4,0.9999997
5,5,0.99999803
6,6,0.9999996
7,7,0.9999965
8,8,0.9999997
9,9,0.99995404
0,0,0.99999994
1,1,0.99991006
2,2,0.99999756
3,3,0.9999966
4,4,0.9999991
5,5,0.9999998
6,6,0.9999997
7,7,0.99958414
8,8,0.99999887
9,9,0.99993724
0,0,0.9999992
8,8,0.9999991
3,3,0.99989897
9,9,0.9997947
5,5,0.99999076
5,5,0.9999996
2,2,0.9999991
6,6,0.9999996
8,8,0.99999934
4,4,0.99999994
9,9,0.9998555
1,1,0.99989325
7,7,0.99998564
1,1,0.9998026
2,2,0.9999973
3,3,0.9999998
5,5,0.998757
9,9,0.9999508
6,6,0.9999991
9,9,0.9999475
1,1,0.99984145
1,1,0.99948055
1,1,0.9997356
2,2,0.99956936
9,9,0.9999452
5,5,0.9999991
6,6,0.9999966
8,8,0.9999946
1,1,0.9997525
2,2,0.9999921
0,0,0.99998456
7,7,0.9998331
7,7,0.9998491
5,5,0.999999
8,8,0.9999996
2,2,0.99999994
9,9,0.99989444
8,8,0.99999946
9,9,0.99911654
0,0,0.9996886
4,4,0.999999
6,6,0.99999994
7,7,0.9999313
1,1,0.99984217
3,3,0.999999
4,4,0.9999911
5,5,0.99999994
6,6,0.99999994
0,0,0.99999887
3,3,0.9999996
6,6,0.99999994
8,8,0.99999183
7,7,0.999989
0,0,0.99999136
4,4,0.9999817
2,2,0.9995344
7,7,0.9999543
4,4,0.99999994
7,7,0.9999979
5,5,0.9999992
4,4,0.99999493
3,3,0.9999953
4,4,0.99992985
2,2,0.9999992
8,8,0.99999946
1,1,0.9999332
5,5,0.9999967
1,1,0.99977016
2,2,0.99999887
0,0,0.99999875
2,2,0.9999998
5,5,0.99999994
6,6,0.99999696
4,4,0.9999971
3,3,0.9999996
0,0,0.9999971
0,0,0.99999744
0,0,0.9999991
3,3,0.9999986
3,3,0.9999985
5,5,0.9999985
7,7,0.99998516
0,0,0.9999996
6,6,0.99997884
4,4,0.99999875
8,8,0.9999997
8,8,0.99999994
6,6,0.99999267
3,3,0.9999997
4,4,0.9999996
6,6,0.9999998
9,9,0.9998081
9,9,0.99984074
8,8,0.9999079
2,2,0.9999412
7,7,0.99990505
7,7,0.99998707
1,1,0.9997766
0,0,0.99999934
1,1,0.9998922
2,2,0.99999994
3,3,0.99999756
4,4,0.9999998
5,5,0.9999996
6,6,0.9999998
7,7,0.9999785
8,8,0.9999462
9,9,0.9999648
0,0,0.9999998
1,1,0.9999042
2,2,0.99999994
3,3,0.9999915
4,4,0.999999
5,5,0.9999998
6,6,0.99999994
7,7,0.9999985
8,8,0.99999803
0,0,0.9999983
1,1,0.99992996
2,2,0.99999994
3,3,0.99999756
4,4,0.99999994
5,5,0.99999934
6,6,0.99999994
7,7,0.9999998
8,8,0.99999636
2,2,0.9999996
1,1,0.9991737
7,7,0.9999979
2,2,0.99999994
5,5,0.9999998
0,0,0.99999934
8,8,0.9999984
0,0,0.9996443
2,2,0.99999994
7,7,0.9999961
8,8,0.9975755
8,8,0.9999954
3,3,0.9999984
6,6,0.9999998
0,0,0.9998343
2,2,0.9999967
7,7,0.99999994
6,6,0.99999994
6,6,0.99999994
1,1,0.99944913
2,2,0.99999994
8,8,0.99999005
8,8,0.99711853
7,7,0.9999998
7,7,0.9999991
4,4,0.9999984
7,7,0.9999998
7,7,0.9999996
3,3,0.9999983
7,7,0.9999955
4,4,0.9999996
5,5,0.9999986
4,4,0.99999887
3,3,0.99947387
3,3,0.9999977
8,8,0.9999798
4,4,0.9999997
1,1,0.99990004
1,1,0.9999413
9,9,0.9958236
7,7,0.99955386
4,4,0.99999934
3,3,0.999996
7,7,0.999885
3,3,0.9999648
3,3,0.99999994
0,0,0.9999947
2,2,0.99999994
5,5,0.9999998
5,5,0.9999997
6,6,0.99999994
6,6,0.9999984
3,3,0.99996406
5,5,0.9999983
2,2,0.99862427
5,5,0.9999197
9,9,0.9217419
9,9,0.999983
8,8,0.9999998
4,4,0.9999563
1,1,0.9998126
0,0,0.99989086
6,6,0.9999998
0,0,0.9815437
9,9,0.99711734
6,6,0.9999917
8,8,0.9999762
8,8,0.99999624
5,5,0.9999998
6,6,0.9999998
1,1,0.9997785
1,1,0.99911475
9,9,0.99982834
8,8,0.9991101
9,9,0.99573123
2,2,0.99999994
3,3,0.99999994
5,5,0.9999984
5,5,0.9999997
9,9,0.9999377
4,4,0.999917
2,2,0.99265325
1,1,0.9998212
9,9,0.9897762
3,3,0.9958872
9,9,0.99972224
2,2,0.99999994
0,0,0.99988633
6,6,0.9993393
0,0,0.99843454
4,4,0.99999565
0,0,0.99992007
0,0,0.99999994
1,1,0.9999258
2,2,0.9999998
3,3,0.99997944
4,4,0.9999947
7,7,0.9998823
8,8,0.9999978
9,9,0.9999854
0,0,0.9999998
1,1,0.99983907
2,2,0.9999955
3,3,0.9999996
7,7,0.99961025
8,8,0.9999991
9,9,0.9994112
0,0,0.99998933
1,1,0.99993604
2,2,0.9999824
3,3,0.9999996
4,4,0.9999978
7,7,0.9999885
8,8,0.9999866
9,9,0.9999036
7,7,0.9999755
3,3,0.99998695
0,0,0.9999954
3,3,0.9999948
1,1,0.99990755
8,8,0.9999965
7,7,0.99790263
6,6,0.99999815
4,4,0.9999166
0,0,0.9999985
2,2,0.9999997
6,6,0.9999998
8,8,0.9999986
3,3,0.999999
2,2,0.99999994
8,8,0.99999934
1,1,0.999769
2,2,0.9999986
0,0,0.9999874
7,7,0.9921273
1,1,0.9999649
0,0,0.99998146
4,4,0.9998974
4,4,0.9999961
5,5,0.9999992
8,8,0.99990875
0,0,0.99999493
6,6,0.9999961
2,2,0.9999624
3,3,0.9999971
1,1,0.9999339
5,5,0.99999887
1,1,0.9999121
8,8,0.9999797
5,5,0.999999
9,9,0.9995648
4,4,0.9999922
0,0,0.9999984
7,7,0.999983
5,5,0.99999815
8,8,0.9999917
8,8,0.9999967
3,3,0.9999835
8,8,0.9991935
9,9,0.9996205
2,2,0.9999954
6,6,0.99999887
2,2,0.99978113
5,5,0.9999992
3,3,0.99999386
1,1,0.99996763
7,7,0.9999725
3,3,0.9999998
9,0,0.8713547
1,1,0.99989027
9,9,0.99992114
9,9,0.9998949
6,6,0.9999996
0,0,0.99999934
3,3,0.9997623
9,9,0.9996336
2,2,0.99999946
8,8,0.99999875
1,1,0.9999389
4,4,0.99999815
3,3,0.9998479
5,5,0.9999977
2,2,0.9999998
9,9,0.99985814
2,2,0.99999875
5,5,0.99999875
8,8,0.99900573
9,9,0.999971
5,5,0.9999961
0,0,0.99998194
1,1,0.99983263
2,2,0.9999432
4,4,0.9999779
5,5,0.99999326
6,6,0.9999996
0,0,0.992549
1,1,0.9996402
2,2,0.99999887
3,3,0.99997336
4,4,0.9999967
5,5,0.99999934
6,6,0.9964548
7,7,0.9999941
1,1,0.9977879
2,2,0.99999934
3,3,0.99402773
4,4,0.99998146
5,5,0.999709
1,1,0.99951524
0,0,0.9999078
4,4,0.99996513
5,5,0.9999408
6,6,0.9999935
6,6,0.99999887
3,3,0.9999984
4,4,0.9999196
4,4,0.99594444
2,2,0.9990191
8,8,0.90767133
1,1,0.99859536
0,0,0.996097
6,6,0.9541301
4,4,0.99609154
9,5,0.75606316
7,7,0.8799604
2,2,0.9999158
3,3,0.99991757
3,3,0.9967958
9,9,0.9956517
2,2,0.99998635
0,0,0.99999183
9,9,0.9897098
3,3,0.9068297
3,3,0.99383366
9,7,0.51250786
1,1,0.5824545
5,5,0.9998765
2,2,0.9985388
3,3,0.99225146
7,1,0.80542505
7,7,0.99168706
8,8,0.7999157
4,4,0.9997711
0,0,0.9999128
2,2,0.9999805
4,4,0.9999991
0,0,0.9999978
2,2,0.99969816
4,4,0.9999984
7,7,0.99987054
8,8,0.99998814
0,0,0.9999946
7,7,0.99969566
0,0,0.9999388
6,6,0.9999986
9,9,0.9180471
3,3,0.999784
2,2,0.9999122
8,8,0.9999991
6,6,0.9985506
0,7,0.7935847
5,5,0.9826455
7,7,0.9865688
5,5,0.9999601
1,1,0.99992925
0,0,0.9999909
8,8,0.973523
1,1,0.99992126
6,6,0.9949104
7,7,0.999989
2,2,0.9998405
9,9,0.9310683
7,7,0.9925847
9,9,0.9610563
5,5,0.99991626
8,8,0.9999624
6,6,0.9951041
2,2,0.75472826
6,6,0.9996101
2,2,0.99999696
8,8,0.9996618
1,1,0.9968789
7,7,0.9999803
5,5,0.9999971
0,0,0.99966204
1,1,0.99504644
1,1,0.98694956
3,3,0.99977565
8,2,0.8782673
4,4,0.99992555
9,9,0.9468674
1,1,0.99210775
8,8,0.9999818
6,6,0.999999
8,8,0.99362457
9,9,0.8597748
0,0,0.9999983
1,1,0.99986196
2,2,0.9993962
3,3,0.9995275
4,4,0.99896145
5,5,0.999937
6,6,0.999993
7,7,0.9999928
8,8,0.9995102
9,9,0.9869771
0,0,0.9999171
1,1,0.9995585
2,2,0.9984122
3,3,0.9999991
4,4,0.99999315
7,7,0.99993366
8,8,0.99999696
9,9,0.9966736
0,8,0.64484996
1,1,0.9995163
7,7,0.9999382
8,8,0.9999998
9,9,0.9989415
9,9,0.998545
8,8,0.9999737
9,9,0.998102
8,8,0.99995476
4,4,0.99999493
1,1,0.9982946
7,7,0.9918424
7,7,0.9999947
3,3,0.99999624
3,3,0.9999818
7,7,0.9998715
6,6,0.9997871
6,6,0.99958473
6,6,0.9998369
1,1,0.99977255
9,9,0.9981994
0,0,0.99985075
1,1,0.9996025
7,7,0.9999346
6,6,0.99999803
3,3,0.9999984
2,2,0.9880745
1,1,0.99975336
7,7,0.999952
1,1,0.9997616
3,3,0.9999376
9,9,0.9997606
1,1,0.99985766
7,7,0.9996395
6,6,0.9999961
8,8,0.9999861
4,4,0.9999953
1,1,0.9991928
4,4,0.999919
3,3,0.99999875
6,6,0.99933773
9,9,0.9940746
6,6,0.9999743
1,1,0.9978729
4,4,0.9984589
4,4,0.9999983
7,7,0.9999706
2,2,0.99999946
4,4,0.9999972
4,4,0.9987263
0,0,0.99999887
1,1,0.9998293
2,2,0.9999711
3,3,0.9999942
4,4,0.99999994
5,5,0.96952635
6,6,0.99999875
7,7,0.999548
8,8,0.99932045
9,9,0.9941323
0,0,0.99999875
1,1,0.9998866
2,2,0.99999887
3,3,0.9999985
4,4,0.9999854
5,5,0.99996394
6,6,0.9999929
9,9,0.9596347
0,0,0.9999953
1,1,0.99987364
2,2,0.9570069
3,3,0.99993426
4,4,0.9981692
7,7,0.9979783
8,8,0.9972333
1,1,0.9996798
3,3,0.99999994
5,5,0.99967647
1,1,0.9999569
7,7,0.9977007
7,7,0.9993866
2,2,0.9998941
1,1,0.9998916
4,4,0.9999781
8,8,0.9995962
3,3,0.9999823
4,4,0.9974034
4,4,0.99999803
3,3,0.9999704
9,9,0.9426583
7,7,0.99862653
4,4,0.9999984
1,1,0.9993343
2,2,0.990134
3,3,0.99975514
5,5,0.9998703
9,9,0.99514884
1,1,0.99987173
6,6,0.99982834
0,0,0.99998635
1,1,0.9998729
0,0,0.99999946
0,0,0.99999493
2,2,0.99998206
8,8,0.95323265
7,7,0.9854237
1,1,0.999963
1,1,0.9997158
4,4,0.99472636
0,0,0.99998206
4,4,0.99963415
7,7,0.9997802
3,3,0.99995846
6,6,0.99945724
8,8,0.99813485
0,0,0.99999636
3,3,0.999996
7,7,0.9977781
4,4,0.9724764
0,0,0.99999934
6,6,0.9999545
9,9,0.9993139
2,2,0.99999696
6,6,0.999958
5,5,0.9999575
8,8,0.999983
6,6,0.99998945
9,9,0.9943114
0,0,0.99999255
4,4,0.99747545
0,0,0.99999446
6,6,0.9997947
1,6,0.51833886
9,9,0.9868705
2,2,0.992703
0,0,0.9999992
9,9,0.9825352
5,5,0.9984851
1,1,0.99996656
3,3,0.99997264
7,7,0.99281484
6,6,0.99999255
9,9,0.99730337
3,3,0.9999996
0,0,0.9999978
2,2,0.9635234
2,2,0.99906
0,0,0.9999966
1,1,0.99997336
2,2,0.9999843
3,3,0.9999915
4,4,0.9999992
5,5,0.99999994
6,6,0.9999996
7,7,0.9999818
8,8,0.9984723
9,9,0.9959928
0,0,0.99999493
1,1,0.9988398
2,2,0.9999947
3,3,0.9998603
4,4,0.999999
5,5,0.9999967
6,6,0.9999973
7,7,0.9999996
8,8,0.9999996
9,9,0.9347835
0,0,0.9998174
1,1,0.9999413
2,2,0.9999961
3,3,0.99999434
4,4,0.9999997
5,5,0.9999984
6,6,0.99999994
7,7,0.9999948
8,8,0.9999996
9,9,0.9980875
2,2,0.999999
1,1,0.9997053
7,7,0.9999848
2,2,0.9999996
5,5,0.9999998
0,0,0.99999636
8,8,0.99999684
0,0,0.99999744
2,2,0.9999984
7,7,0.9999828
8,8,0.9999992
8,8,0.9999921
3,3,0.9990253
0,0,0.9999575
6,6,0.99999994
0,0,0.9999824
2,2,0.9999997
7,7,0.99997634
6,6,0.99999887
6,6,0.9975131
1,1,0.9998331
2,2,0.99999446
8,8,0.99999994
8,8,0.99990374
7,7,0.99963784
7,7,0.9999961
4,4,0.99998623
7,7,0.99999994
7,7,0.9999836
3,3,0.99994487
7,7,0.99999315
4,4,0.99999815
5,5,0.99999994
4,4,0.99999994
3,3,0.9999884
3,3,0.99994844
8,8,0.99998003
4,4,0.99999875
5,5,0.9999948
4,4,0.9994408
1,1,0.99992603
1,1,0.9998431
9,9,0.9996328
7,7,0.9999977
4,4,0.9999197
3,3,0.9999855
7,7,0.9999977
3,3,0.99999994
3,3,0.9998627
0,0,0.99998313
2,2,0.99980664
5,5,0.9999998
5,5,0.99999994
6,6,0.99999994
3,3,0.9999967
1,1,0.9998052
5,5,0.99999887
2,2,0.9999369
5,5,0.99981403
9,9,0.9999772
9,9,0.9997933
8,8,0.99999684
4,4,0.9999997
1,1,0.9997647
0,0,0.9999991
6,6,0.99999875
0,0,0.99952966
9,9,0.9890539
6,6,0.99999994
8,8,0.99998647
8,8,0.99998885
5,5,0.997891
6,6,0.99998873
1,1,0.9998906
1,1,0.99960583
9,9,0.9998188
8,8,0.99999315
9,9,0.9971685
2,2,0.99559224
3,3,0.99999934
5,5,0.9999996
5,5,0.9999266
9,9,0.99884766
4,4,0.99999994
2,2,0.9993308
1,1,0.99984026
9,9,0.99663365
4,4,0.99999994
9,9,0.9996996
1,1,0.9998448
3,3,0.99995416
9,9,0.9953362
2,2,0.9999855
0,0,0.9999991
6,6,0.99999315
0,0,0.99997956
4,4,0.99996
0,0,0.99998313
6,6,0.99931973
0,0,0.99999756
1,1,0.99990517
2,2,0.9999735
3,3,0.9999946
4,4,0.9999966
5,5,0.99999946
6,6,0.99999994
7,7,0.9999909
8,8,0.9999992
9,9,0.9997823
0,0,0.99997205
1,1,0.99988693
2,2,0.99999565
3,3,0.9998924
4,4,0.9999836
5,5,0.9999855
6,6,0.99995774
7,7,0.9998729
8,8,0.9869924
9,9,0.99977326
0,0,0.9999998
1,1,0.999906
2,2,0.9999998
3,3,0.99999136
4,4,0.9999972
5,5,0.99997395
6,6,0.9999979
7,7,0.9911366
8,8,0.999983
9,9,0.9995703
3,3,0.99999815
8,8,0.9999983
0,0,0.99998873
7,7,0.9999922
1,1,0.99967885
0,0,0.99926996
7,7,0.9999812
5,5,0.99984026
5,5,0.99999946
6,6,0.9999997
9,9,0.9865893
0,0,0.9999235
1,1,0.9999662
0,0,0.9997246
0,0,0.9999617
8,8,0.9999996
3,3,0.99999565
4,4,0.9999972
3,3,0.9998152
1,1,0.99994165
5,5,0.9999884
0,0,0.9999935
0,0,0.9999942
9,9,0.99879694
5,5,0.99943984
3,3,0.99998206
4,4,0.9995751
9,9,0.9995213
3,3,0.9999977
7,7,0.9998491
6,6,0.9999996
9,9,0.9980978
2,2,0.9999983
4,4,0.9998052
5,5,0.9999792
7,7,0.99998933
2,2,0.99999994
6,6,0.9999915
4,4,0.99999934
9,9,0.9969301
4,4,0.999389
9,9,0.99603504
4,4,0.9998792
1,1,0.99971783
2,2,0.9997642
2,2,0.9998893
5,5,0.9999793
8,8,0.9999979
1,1,0.99980164
3,3,0.99999994
2,2,0.9999997
9,9,0.99989396
4,4,0.99999815
3,3,0.9999984
8,8,0.99999994
2,2,0.9999996
2,2,0.99999994
1,1,0.99986625
2,2,0.99999243
8,8,0.9999959
6,6,0.9999991
5,5,0.99999744
1,1,0.9999003
6,6,0.99999195
7,7,0.99963075
